record_id,dataset_name,dataset_family,fold_id,split,context,perturbation,predictor_name,true_error_rmse,score_name,score_type,score_value,deployable,description
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,true_effect_l2_diagnostic,risk,6.412664890289307,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::HOXA13+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,HOXA13+ctrl,GEARS,0.0774887949228286,true_effect_abs_mean_diagnostic,risk,0.04284891113638878,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,gears_predicted_effect_l2_risk,risk,1.9034725427627563,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,gears_predicted_effect_abs_mean_risk,risk,0.014569912105798721,True,Mean absolute predicted effect
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,gears_low_support_risk,risk,-6.0063531596017325,True,-log1p(n_cells)
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,gears_cell_support_confidence,confidence,6.0063531596017325,True,log1p(n_cells)
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,true_effect_l2_diagnostic,risk,3.998727321624756,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::IER5L+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,IER5L+ctrl,GEARS,0.0463579557836055,true_effect_abs_mean_diagnostic,risk,0.024167539551854134,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,gears_predicted_effect_l2_risk,risk,1.618381142616272,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,gears_predicted_effect_abs_mean_risk,risk,0.012817621231079102,True,Mean absolute predicted effect
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,gears_low_support_risk,risk,-5.541263545158426,True,-log1p(n_cells)
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,gears_cell_support_confidence,confidence,5.541263545158426,True,log1p(n_cells)
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,true_effect_l2_diagnostic,risk,1.9078786373138428,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::KIF18B+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,KIF18B+ctrl,GEARS,0.0300963781774044,true_effect_abs_mean_diagnostic,risk,0.013517685234546661,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,gears_predicted_effect_l2_risk,risk,1.9274431467056274,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,gears_predicted_effect_abs_mean_risk,risk,0.014215243980288506,True,Mean absolute predicted effect
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,gears_low_support_risk,risk,-6.100318952020064,True,-log1p(n_cells)
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,gears_cell_support_confidence,confidence,6.100318952020064,True,log1p(n_cells)
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,true_effect_l2_diagnostic,risk,2.908411979675293,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::PTPN12+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0348319597542285,true_effect_abs_mean_diagnostic,risk,0.017088286578655243,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,gears_predicted_effect_l2_risk,risk,1.6226236820220947,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,gears_predicted_effect_abs_mean_risk,risk,0.013007334433495998,True,Mean absolute predicted effect
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,gears_low_support_risk,risk,-5.796057750765372,True,-log1p(n_cells)
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,gears_cell_support_confidence,confidence,5.796057750765372,True,log1p(n_cells)
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,true_effect_l2_diagnostic,risk,4.750614643096924,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::RHOXF2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,RHOXF2+ctrl,GEARS,0.0614761114120483,true_effect_abs_mean_diagnostic,risk,0.03093993477523327,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,gears_predicted_effect_l2_risk,risk,1.9512346982955933,True,GEARS predicted effect L2 norm
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,gears_predicted_effect_abs_mean_risk,risk,0.015312462113797665,True,Mean absolute predicted effect
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,gears_low_support_risk,risk,-5.808142489980444,True,-log1p(n_cells)
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,gears_cell_support_confidence,confidence,5.808142489980444,True,log1p(n_cells)
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,true_effect_l2_diagnostic,risk,1.5288352966308594,False,"True effect L2, diagnostic only"
GEARS::norman::seed2::single::SLC38A2+ctrl,norman,gears_crispr_group,2,test,GEARS_single_heldout,SLC38A2+ctrl,GEARS,0.0387614965438842,true_effect_abs_mean_diagnostic,risk,0.01087539829313755,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,gears_predicted_effect_l2_risk,risk,3.0632214546203613,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,gears_predicted_effect_abs_mean_risk,risk,0.025373579934239388,True,Mean absolute predicted effect
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,gears_low_support_risk,risk,-6.326149473155099,True,-log1p(n_cells)
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,gears_cell_support_confidence,confidence,6.326149473155099,True,log1p(n_cells)
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,true_effect_l2_diagnostic,risk,3.3020663261413574,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::AHR+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,AHR+ctrl,GEARS,0.0415237620472908,true_effect_abs_mean_diagnostic,risk,0.02060128189623356,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,gears_predicted_effect_l2_risk,risk,2.883371591567993,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,gears_predicted_effect_abs_mean_risk,risk,0.024115759879350662,True,Mean absolute predicted effect
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,gears_low_support_risk,risk,-5.940171252720432,True,-log1p(n_cells)
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,gears_cell_support_confidence,confidence,5.940171252720432,True,log1p(n_cells)
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,true_effect_l2_diagnostic,risk,4.804206371307373,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::ATL1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,ATL1+ctrl,GEARS,0.051996923983097,true_effect_abs_mean_diagnostic,risk,0.027934303507208824,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,gears_predicted_effect_l2_risk,risk,3.1893529891967773,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,gears_predicted_effect_abs_mean_risk,risk,0.02670113556087017,True,Mean absolute predicted effect
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,gears_low_support_risk,risk,-5.8888779583328805,True,-log1p(n_cells)
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,gears_cell_support_confidence,confidence,5.8888779583328805,True,log1p(n_cells)
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,true_effect_l2_diagnostic,risk,3.818859577178955,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::CDKN1A+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CDKN1A+ctrl,GEARS,0.0437543280422687,true_effect_abs_mean_diagnostic,risk,0.02272985130548477,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,gears_predicted_effect_l2_risk,risk,2.700002908706665,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,gears_predicted_effect_abs_mean_risk,risk,0.022052079439163208,True,Mean absolute predicted effect
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,gears_low_support_risk,risk,-6.508769136971682,True,-log1p(n_cells)
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,gears_cell_support_confidence,confidence,6.508769136971682,True,log1p(n_cells)
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,true_effect_l2_diagnostic,risk,4.768942832946777,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::CLDN6+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CLDN6+ctrl,GEARS,0.0523627363145351,true_effect_abs_mean_diagnostic,risk,0.02570314332842827,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,gears_predicted_effect_l2_risk,risk,2.643848419189453,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,gears_predicted_effect_abs_mean_risk,risk,0.021478071808815002,True,Mean absolute predicted effect
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,gears_low_support_risk,risk,-6.154858094016418,True,-log1p(n_cells)
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,gears_cell_support_confidence,confidence,6.154858094016418,True,log1p(n_cells)
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,true_effect_l2_diagnostic,risk,2.7620322704315186,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::CNNM4+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CNNM4+ctrl,GEARS,0.0414338745176792,true_effect_abs_mean_diagnostic,risk,0.013573095202445984,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,gears_predicted_effect_l2_risk,risk,3.8225646018981934,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,gears_predicted_effect_abs_mean_risk,risk,0.03343456983566284,True,Mean absolute predicted effect
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,gears_low_support_risk,risk,-6.171700597410915,True,-log1p(n_cells)
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,gears_cell_support_confidence,confidence,6.171700597410915,True,log1p(n_cells)
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,true_effect_l2_diagnostic,risk,1.6401572227478027,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::CSRNP1+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,CSRNP1+ctrl,GEARS,0.0668360739946365,true_effect_abs_mean_diagnostic,risk,0.011199599131941795,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,gears_predicted_effect_l2_risk,risk,3.483503818511963,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,gears_predicted_effect_abs_mean_risk,risk,0.03002309612929821,True,Mean absolute predicted effect
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,gears_low_support_risk,risk,-6.553933404025811,True,-log1p(n_cells)
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,gears_cell_support_confidence,confidence,6.553933404025811,True,log1p(n_cells)
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,true_effect_l2_diagnostic,risk,3.284755229949951,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::HOXB9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,HOXB9+ctrl,GEARS,0.0427171699702739,true_effect_abs_mean_diagnostic,risk,0.021165454760193825,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,gears_predicted_effect_l2_risk,risk,1.2442140579223633,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,gears_predicted_effect_abs_mean_risk,risk,0.009231227450072765,True,Mean absolute predicted effect
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,gears_low_support_risk,risk,-6.363028103540465,True,-log1p(n_cells)
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,gears_cell_support_confidence,confidence,6.363028103540465,True,log1p(n_cells)
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,true_effect_l2_diagnostic,risk,2.266875743865967,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::MAP2K3+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,MAP2K3+ctrl,GEARS,0.0402420759201049,true_effect_abs_mean_diagnostic,risk,0.014120031148195267,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,gears_predicted_effect_l2_risk,risk,2.8707096576690674,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,gears_predicted_effect_abs_mean_risk,risk,0.02442057430744171,True,Mean absolute predicted effect
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,gears_low_support_risk,risk,-6.100318952020064,True,-log1p(n_cells)
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,gears_cell_support_confidence,confidence,6.100318952020064,True,log1p(n_cells)
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,true_effect_l2_diagnostic,risk,2.908411979675293,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::PTPN12+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN12+ctrl,GEARS,0.0406532660126686,true_effect_abs_mean_diagnostic,risk,0.017088286578655243,False,"True effect absolute mean, diagnostic only"
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,gears_predicted_effect_l2_risk,risk,2.8140087127685547,True,GEARS predicted effect L2 norm
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,gears_predicted_effect_abs_mean_risk,risk,0.02345181815326214,True,Mean absolute predicted effect
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,gears_low_support_risk,risk,-6.100318952020064,True,-log1p(n_cells)
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,gears_cell_support_confidence,confidence,6.100318952020064,True,log1p(n_cells)
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,true_effect_l2_diagnostic,risk,2.4613425731658936,False,"True effect L2, diagnostic only"
GEARS::norman::seed3::single::PTPN9+ctrl,norman,gears_crispr_group,3,test,GEARS_single_heldout,PTPN9+ctrl,GEARS,0.035488836467266,true_effect_abs_mean_diagnostic,risk,0.015769867226481438,False,"True effect absolute mean, diagnostic only"
